Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2015-12-27T21:23:28.243,5,2.429357066571383E-6,-1.4454395816654393,FoVF,0.6544845436721213,0.704262059413463,2457384.3937893985
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-01-28T02:56:32.116,1,0.005639625544412515,0.4814213607191212,FoVF,-0.6940548785151176,0.6996903775303518,2457415.622868158
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-03T13:29:40.152,1,0.007036453423966664,1.0708324269888034,FoVF,-0.16956476774019202,0.7053425375954342,2457482.059262795
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-03T17:43:20.400,1,0.0037628488253194114,1.058471382485844,FoVP,-0.15781281836741598,0.7076410366428474,2457482.2354201823
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-03T19:29:54.665,3,0.0024687689768909814,1.0532578398392785,FoVF,-0.15285212190757191,0.7085533672604436,2457482.3094266774
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-03T23:43:34.728,4,-4.1695157976738594E-4,1.0408027491007963,FoVP,-0.14099172179554403,0.7105959613703487,2457482.48558197
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-04T01:30:08.919,6,-0.0015471972995436207,1.0355521269452659,FoVF,-0.1359879949885372,0.7113992540789297,2457482.5595876356
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-04T05:43:48.818,6,-0.004041038122897414,1.0230146617144291,FoVP,-0.12403147995642322,0.7131789034049745,2457482.7357410775
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-06T23:46:17.819,7,-0.006518675145185572,0.824486496191296,FoVP,0.0657886301147774,0.71544311614378,2457485.4874269795
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-07T05:46:31.742,5,-0.003369511622771111,0.8066397928287471,FoVP,0.08277077953999235,0.7132551418632908,2457485.737585068
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-07T07:33:05.900,6,-0.002333326531502597,0.801379987391063,FoVF,0.08776940654990366,0.7125345602298708,2457485.811590635
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-07T11:46:45.876,3,3.234940897398164E-4,0.7889002989561701,FoVP,0.09961688105811635,0.7106866574324637,2457485.9877456706
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-07T13:33:20.102,4,0.0015191885607146608,0.7836751907946901,FoVF,0.10457182421125195,0.7098551319454706,2457486.0617520493
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-07T17:47:00.250,1,0.004552972090241944,0.7712834176486267,FoVP,0.11630933074749322,0.7077463912449466,2457486.237909136
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-04-07T19:33:34.553,1,0.005905846803626458,0.7660974389569606,FoVF,0.12121565170762866,0.7068067105816748,2457486.311916425
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-05-25T22:11:11.009,2,0.00211952784505799,2.5390931236185112,FoVP,-0.4461048433106903,0.7227385428104011,2457534.4221844175
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-05-25T23:57:45.219,6,-0.001989211419956773,2.5358491679287805,FoVF,-0.4430459489061592,0.7250706021376312,2457534.4961946616
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-06-11T04:16:06.373,4,-0.001330593613708036,1.5582064033490444,FoVP,0.5855250917343289,0.7238018155129557,2457550.676413926
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-06-11T06:02:40.591,3,0.003153313340646934,1.555551383934974,FoVF,0.5884205384088271,0.7218917054465692,2457550.7504252377
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-07-19T09:28:50.610,1,0.003459167749263693,-2.7819837905644644,FoVP,-0.7244960539384449,0.7260225611633111,2457588.896083161
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-07-19T11:15:24.816,6,-0.0016643958415632357,-2.7810803059275537,FoVF,-0.7245109922254548,0.7259926483342766,2457588.97009534
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-08-23T10:53:05.053,7,-0.004171819828683058,2.4600383335199014,FoVF,0.6025491740482061,0.7192077312179387,2457623.956888813
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-08-23T15:06:45.071,1,0.004296039742954289,2.4692447546092966,FoVP,0.5972016272302682,0.7226227065841089,2457624.1330566155
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-09-15T10:59:27.670,1,0.006511123473134861,-2.2639786569857567,FoVF,-0.38750253243514543,0.7249372278354151,2457646.9624412362
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-09-15T15:13:07.563,3,1.9093691179698007E-4,-2.25302243882465,FoVP,-0.39263241253286824,0.7211390935659816,2457647.1386041697
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-09-15T16:59:41.791,6,-0.002481095090195326,-2.2484288080981827,FoVF,-0.39477360201746764,0.7195374769214855,2457647.2126142643
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2016-11-12T09:02:18.697,6,-0.0038950536620307743,-1.8323927839778427,FoVP,0.28949434367450794,0.7075244826844816,2457704.881387264
