# Gaia DR4 pre-release epoch astrometry for HD 114762 (Gaia DR3 source_id 3937211745905473024).
#
# Copyright (c) European Space Agency / Gaia DPAC.
# Source data: gaia-dr4-prerelease-epoch-astrometry_2026-06-26.zip
#   https://www.cosmos.esa.int/web/gaia/dr4-prerelease
# Data license: https://www.cosmos.esa.int/web/gaia-users/license
# Please acknowledge and cite Gaia as described at
#   https://gea.esac.esa.int/archive/documentation/GDR3/Miscellaneous/sec_credit_and_citation_instructions/
#
# Derived from the official VOTABLE by flattening the per-transit array-valued
# columns (10 CCD observations per transit: SM, AF1..AF9) into one row per CCD
# observation. See the "Where these files came from" section of
# docs/src/gaia-dr4-prerelease.md for the exact conversion.
#
# Conversions applied to the raw VOTABLE:
#   epoch          : obs_time_tcb [ns since JD 2455197.5, TCB] -> MJD
#   scan_pos_angle : left in DEGREES, exactly as published (unit="deg")
#   parallax_factor_al : per-transit scalar, broadcast to each CCD of the transit
#   outlier_flag   : 0 where used_by_agis_al is true, else 1
# No angle unit conversion is applied: every angle in this file is in degrees.
# Rows where any required quantity was masked in the VOTABLE were dropped (21 of 900).
#
# 879 CCD observations over 90 transits; 558 flagged used_by_agis_al.
# Reference point for centroid_pos_al: ra0 = 198.079292276 deg, dec0 = 17.517123800 deg.
# Gaia DR3 G = 7.15.
#
source_id,transit_id,epoch,scan_pos_angle,parallax_factor_al,centroid_pos_al,centroid_pos_error_al,ipd_error_al,used_by_agis_al,outlier_flag
3937211745905473024,31655637635995186,57166.319609462,72.297448567,-0.44852468,1155.702299359,0.16587585,0.16589163,false,1
3937211745905473024,31655637639140912,57166.319609463,72.297448569,-0.44852468,1158.254630032,0.13922322,0.13923647,false,1
3937211745905473024,31655637635995186,57166.319693502,72.297721188,-0.44852468,1157.392375806,0.14002699,0.09159465,false,1
3937211745905473024,31655637639140912,57166.319693502,72.297721188,-0.44852468,1157.390510089,0.13995649,0.091486804,true,0
3937211745905473024,31655637635995186,57166.319749705,72.297903645,-0.44852468,1157.393287887,0.1390811,0.097979486,false,1
3937211745905473024,31655637639140912,57166.319749705,72.297903645,-0.44852468,1157.413734759,0.1389798,0.0978356,true,0
3937211745905473024,31655637635995186,57166.319805960,72.298086414,-0.44852468,1157.509690829,0.15624164,0.091070816,false,1
3937211745905473024,31655637639140912,57166.319805960,72.298086414,-0.44852468,1157.538894752,0.15615536,0.090922676,true,0
3937211745905473024,31655637635995186,57166.319862210,72.298269276,-0.44852468,1157.327116388,0.14245066,0.09712499,false,1
3937211745905473024,31655637639140912,57166.319862210,72.298269276,-0.44852468,1157.365463482,0.14227584,0.096868336,true,0
3937211745905473024,31655637635995186,57166.319918462,72.298452212,-0.44852468,1157.528533117,0.13323645,0.09790649,false,1
3937211745905473024,31655637639140912,57166.319918462,72.298452212,-0.44852468,1157.562498824,0.13301395,0.09760343,true,0
3937211745905473024,31655637635995186,57166.319974710,72.298635175,-0.44852468,1157.349184812,0.1462914,0.10829734,false,1
3937211745905473024,31655637639140912,57166.319974710,72.298635175,-0.44852468,1157.384897651,0.14587878,0.10773918,true,0
3937211745905473024,31655637635995186,57166.320030961,72.298818142,-0.44852468,1157.167271595,0.15156275,0.10439694,false,1
3937211745905473024,31655637639140912,57166.320030961,72.298818142,-0.44852468,1157.185747949,0.15116182,0.1038139,true,0
3937211745905473024,31655637635995186,57166.320087209,72.299001061,-0.44852468,1157.319052842,0.14867966,0.09823897,false,1
3937211745905473024,31655637639140912,57166.320087209,72.299001061,-0.44852468,1157.387854716,0.14843771,0.097872324,true,0
3937211745905473024,31655637635995186,57166.320143424,72.299183822,-0.44852468,1157.587509873,0.14333665,0.110065274,false,1
3937211745905473024,31655637639140912,57166.320143424,72.299183822,-0.44852468,1157.629913291,0.14300385,0.109631434,true,0
3937211745905473024,31665378378401581,57166.495709580,72.878397532,-0.45787582,1161.179989535,0.081820056,0.08182599,false,1
3937211745905473024,31665378378401581,57166.495849815,72.878874246,-0.45787582,1160.833723838,0.14295714,0.10434275,true,0
3937211745905473024,31665378378401581,57166.495906015,72.879065522,-0.45787582,1160.606626768,0.13045746,0.09229382,true,0
3937211745905473024,31665378378401581,57166.495962264,72.879257031,-0.45787582,1160.773778963,0.1352266,0.10077051,true,0
3937211745905473024,31665378378401581,57166.496018512,72.879448562,-0.45787582,1160.609571296,0.123229474,0.092042945,true,0
3937211745905473024,31665378378401581,57166.496074761,72.879640078,-0.45787582,1160.811150701,0.11858112,0.08284348,true,0
3937211745905473024,31665378378401581,57166.496131006,72.879831518,-0.45787582,1160.751153131,0.13138928,0.093838155,true,0
3937211745905473024,31665378378401581,57166.496187260,72.880022903,-0.45787582,1160.646626969,0.11173684,0.0888859,true,0
3937211745905473024,31665378378401581,57166.496243509,72.880214198,-0.45787582,1160.804862942,0.11902848,0.09333686,true,0
3937211745905473024,31669470692832869,57166.569773184,73.121955334,-0.46178135,1166.410917277,0.13161945,0.13162982,false,1
3937211745905473024,31669470692832869,57166.569857221,73.122222927,-0.46178135,1161.790717530,0.17751671,0.13221887,true,0
3937211745905473024,31669470692832869,57166.569913425,73.122401972,-0.46178135,1162.014915601,0.16853227,0.122876324,true,0
3937211745905473024,31669470692832869,57166.569969679,73.122581254,-0.46178135,1162.020826059,0.15775263,0.105081,true,0
3937211745905473024,31669470692832869,57166.570025930,73.122760627,-0.46178135,1162.220076083,0.1400801,0.09673101,true,0
3937211745905473024,31669470692832869,57166.570082182,73.122940120,-0.46178135,1162.420903684,0.13228062,0.08854441,true,0
3937211745905473024,31669470692832869,57166.570138434,73.123119718,-0.46178135,1161.837168268,0.13898364,0.08968657,true,0
3937211745905473024,31669470692832869,57166.570194684,73.123299350,-0.46178135,1162.083717868,0.14475422,0.10324269,true,0
3937211745905473024,31669470692832869,57166.570250936,73.123478953,-0.46178135,1161.968878764,0.13964148,0.10093804,true,0
3937211745905473024,31669470692832869,57166.570307153,73.123658332,-0.46178135,1161.987969541,0.16635758,0.09674228,true,0
3937211745905473024,35979779931279680,57244.519521847,38.793978728,-0.4428421,680.630498393,0.13382995,0.13384163,false,1
3937211745905473024,35979779934949695,57244.519521847,38.793978728,-0.4428421,681.676054258,0.13233764,0.13234921,false,1
3937211745905473024,35979779931279680,57244.519605889,38.793663335,-0.4428421,679.549413641,0.12771021,0.08238915,false,1
3937211745905473024,35979779934949695,57244.519605889,38.793663335,-0.4428421,679.545441009,0.1276387,0.08227824,true,0
3937211745905473024,35979779931279680,57244.519662092,38.793452350,-0.4428421,679.598394275,0.13148238,0.08970935,false,1
3937211745905473024,35979779934949695,57244.519662092,38.793452350,-0.4428421,679.586209224,0.13140367,0.08959393,true,0
3937211745905473024,35979779931279680,57244.519718348,38.793241119,-0.4428421,679.509090269,0.14660025,0.083064005,false,1
3937211745905473024,35979779934949695,57244.519718348,38.793241119,-0.4428421,679.484148540,0.14650954,0.08290379,true,0
3937211745905473024,35979779931279680,57244.519774599,38.793029863,-0.4428421,679.340525953,0.13539954,0.08537522,false,1
3937211745905473024,35979779934949695,57244.519774599,38.793029863,-0.4428421,679.316464598,0.1352863,0.08519548,true,0
3937211745905473024,35979779931279680,57244.519830855,38.792818560,-0.4428421,679.401854519,0.12260802,0.087740384,false,1
3937211745905473024,35979779934949695,57244.519830855,38.792818560,-0.4428421,679.377310953,0.12232434,0.08734347,true,0
3937211745905473024,35979779931279680,57244.519887105,38.792607246,-0.4428421,679.522935305,0.1352799,0.0949159,false,1
3937211745905473024,35979779934949695,57244.519887105,38.792607246,-0.4428421,679.561708124,0.1346745,0.09405091,true,0
3937211745905473024,35979779931279680,57244.519943356,38.792395909,-0.4428421,679.518278130,0.13536213,0.092669375,false,1
3937211745905473024,35979779934949695,57244.519943356,38.792395909,-0.4428421,679.518496674,0.134758,0.0917845,true,0
3937211745905473024,35979779931279680,57244.519999607,38.792184552,-0.4428421,679.434978654,0.12705636,0.08242096,false,1
3937211745905473024,35979779934949695,57244.519999607,38.792184552,-0.4428421,679.469007916,0.12670232,0.08187406,true,0
