# Gaia DR4 pre-release epoch astrometry for Gaia-4 (Gaia DR3 source_id 1457486023639239296).
#
# Copyright (c) European Space Agency / Gaia DPAC.
# Source data: gaia-dr4-prerelease-epoch-astrometry_2026-06-26.zip
#   https://www.cosmos.esa.int/web/gaia/dr4-prerelease
# Data license: https://www.cosmos.esa.int/web/gaia-users/license
# Please acknowledge and cite Gaia as described at
#   https://gea.esac.esa.int/archive/documentation/GDR3/Miscellaneous/sec_credit_and_citation_instructions/
#
# Derived from the official VOTABLE by flattening the per-transit array-valued
# columns (10 CCD observations per transit: SM, AF1..AF9) into one row per CCD
# observation. See the "Where these files came from" section of
# docs/src/gaia-dr4-prerelease.md for the exact conversion.
#
# Conversions applied to the raw VOTABLE:
#   epoch          : obs_time_tcb [ns since JD 2455197.5, TCB] -> MJD
#   scan_pos_angle : left in DEGREES, exactly as published (unit="deg")
#   parallax_factor_al : per-transit scalar, broadcast to each CCD of the transit
#   outlier_flag   : 0 where used_by_agis_al is true, else 1
# No angle unit conversion is applied: every angle in this file is in degrees.
# Rows where any required quantity was masked in the VOTABLE were dropped (73 of 1150).
#
# 1077 CCD observations over 115 transits; 824 flagged used_by_agis_al.
# Reference point for centroid_pos_al: ra0 = 209.506326888 deg, dec0 = 31.695499700 deg.
# Gaia DR3 G = 11.91.
#
source_id,transit_id,epoch,scan_pos_angle,parallax_factor_al,centroid_pos_al,centroid_pos_error_al,ipd_error_al,used_by_agis_al,outlier_flag
1457486023639239296,16515165229168232,56892.511816203,24.364167029,-0.44952118,36.651557267,0.1103938,0.11039951,false,1
1457486023639239296,16515165229168232,56892.511930954,24.363747874,-0.44952118,28.008965204,3.097658,0.069999635,false,1
1457486023639239296,16515165229168232,56892.511987156,24.363542716,-0.44952118,30.044615788,1.4635717,0.06814017,false,1
1457486023639239296,16515165229168232,56892.512043405,24.363337507,-0.44952118,37.059997313,0.6023101,0.067001544,false,1
1457486023639239296,16515165229168232,56892.512099654,24.363132445,-0.44952118,37.377839566,0.5497855,0.05985422,false,1
1457486023639239296,16515165229168232,56892.512155904,24.362927538,-0.44952118,35.400261395,0.40783954,0.05713689,false,1
1457486023639239296,16515165229168232,56892.512212149,24.362722785,-0.44952118,38.247414518,0.7714274,0.055277675,false,1
1457486023639239296,16515165229168232,56892.512268398,24.362518118,-0.44952118,41.831166651,0.7795477,0.054358967,false,1
1457486023639239296,16515165229168232,56892.512324652,24.362313496,-0.44952118,39.162133601,0.57670635,0.05390971,false,1
1457486023639239296,16515165229168232,56892.512380866,24.362109046,-0.44952118,36.476966925,0.30869323,0.053940583,false,1
1457486023639239296,16519257524064715,56892.585879468,24.090195328,-0.44665897,37.403310141,0.121673174,0.12167945,false,1
1457486023639239296,16519257524064715,56892.585938030,24.089972940,-0.44665897,36.695949006,1.2777754,0.0851689,false,1
1457486023639239296,16519257524064715,56892.585994232,24.089759514,-0.44665897,34.258656881,0.53749424,0.076395735,false,1
1457486023639239296,16519257524064715,56892.586050488,24.089545839,-0.44665897,35.605588882,0.2662256,0.069439024,false,1
1457486023639239296,16519257524064715,56892.586106737,24.089332104,-0.44665897,35.786164809,0.48846877,0.06523692,false,1
1457486023639239296,16519257524064715,56892.586162985,24.089118283,-0.44665897,35.386805279,0.37529168,0.061284672,false,1
1457486023639239296,16519257524064715,56892.586219236,24.088904370,-0.44665897,33.612233250,0.96039146,0.057710294,false,1
1457486023639239296,16519257524064715,56892.586275489,24.088690380,-0.44665897,33.572259830,1.0192723,0.056596633,false,1
1457486023639239296,16519257524064715,56892.586331739,24.088476340,-0.44665897,37.292477660,0.5678558,0.056421097,false,1
1457486023639239296,16519257524064715,56892.586387952,24.088262386,-0.44665897,35.121262765,0.30466634,0.06018217,false,1
1457486023639239296,16528998245758102,56892.761979258,23.436776659,-0.43981385,36.447596014,0.13945162,0.1394613,false,1
1457486023639239296,16528998245758102,56892.762094012,23.436355554,-0.43981385,31.733871452,3.4119964,0.10056276,false,1
1457486023639239296,16528998245758102,56892.762150214,23.436149391,-0.43981385,32.371221050,1.7129905,0.08785084,false,1
1457486023639239296,16528998245758102,56892.762206462,23.435943102,-0.43981385,32.857472510,0.70338124,0.07430244,false,1
1457486023639239296,16528998245758102,56892.762262709,23.435736856,-0.43981385,30.558803959,0.8489996,0.068047546,false,1
1457486023639239296,16528998245758102,56892.762318957,23.435530643,-0.43981385,36.012319410,2.7237759,0.061039735,false,1
1457486023639239296,16528998245758102,56892.762375205,23.435324455,-0.43981385,32.528419530,0.87434834,0.057142448,false,1
1457486023639239296,16528998245758102,56892.762431452,23.435118298,-0.43981385,30.701283646,0.698748,0.056591783,false,1
1457486023639239296,16528998245758102,56892.762487699,23.434912155,-0.43981385,33.981315115,2.3431458,0.05617681,false,1
1457486023639239296,16528998245758102,56892.762543911,23.434706155,-0.43981385,32.681111606,0.26584324,0.056741253,false,1
1457486023639239296,17400304854791197,56908.519115784,-39.675766231,0.20715581,-170.073653694,0.15210862,0.15211679,false,1
1457486023639239296,17400304854791197,56908.519230539,-39.676197951,0.20715581,-172.375748924,3.412115,0.10274224,false,1
1457486023639239296,17400304854791197,56908.519286741,-39.676409457,0.20715581,-171.406575693,1.7131832,0.091022216,false,1
1457486023639239296,17400304854791197,56908.519342989,-39.676621157,0.20715581,-171.022036514,0.7036737,0.07692079,false,1
1457486023639239296,17400304854791197,56908.519399236,-39.676832848,0.20715581,-170.822613269,0.8491999,0.07034146,false,1
1457486023639239296,17400304854791197,56908.519455483,-39.677044519,0.20715581,-173.228686190,2.723853,0.062548175,false,1
1457486023639239296,17400304854791197,56908.519511731,-39.677256182,0.20715581,-171.612773671,0.87447137,0.058789223,false,1
1457486023639239296,17400304854791197,56908.519567978,-39.677467835,0.20715581,-171.377345746,0.69881475,0.05727557,false,1
1457486023639239296,17400304854791197,56908.519624224,-39.677679497,0.20715581,-170.295013892,2.3431954,0.056690015,false,1
1457486023639239296,17400304854791197,56908.519680437,-39.677891046,0.20715581,-171.739974357,0.26605853,0.057722237,false,1
1457486023639239296,17404397090566444,56908.593177981,-39.964352566,0.20961098,-168.776717369,0.12041353,0.12041899,false,1
1457486023639239296,17404397090566444,56908.593236538,-39.964587359,0.20961098,-173.220273237,1.059363,0.092101686,false,1
1457486023639239296,17404397090566444,56908.593292739,-39.964812806,0.20961098,-171.605111361,0.5642355,0.08776041,false,1
1457486023639239296,17404397090566444,56908.593348991,-39.965038583,0.20961098,-170.985864423,0.78299177,0.080563866,false,1
1457486023639239296,17404397090566444,56908.593405242,-39.965264487,0.20961098,-172.101795936,0.49175698,0.07224999,false,1
1457486023639239296,17404397090566444,56908.593461491,-39.965490469,0.20961098,-171.954043927,0.335331,0.06212099,false,1
1457486023639239296,17404397090566444,56908.593517739,-39.965716452,0.20961098,-172.536962945,0.6236123,0.056617316,false,1
1457486023639239296,17404397090566444,56908.593573990,-39.965942383,0.20961098,-172.211641304,0.529245,0.058702644,false,1
1457486023639239296,17404397090566444,56908.593630240,-39.966168172,0.20961098,-172.680957388,0.7652464,0.060680028,false,1
1457486023639239296,17404397090566444,56908.593686454,-39.966393599,0.20961098,-172.200961895,0.291928,0.06188923,false,1
1457486023639239296,17414137829279201,56908.769278086,-40.649599986,0.21541314,-173.287880538,0.12637818,0.12638251,false,1
1457486023639239296,17414137829279201,56908.769392846,-40.650031246,0.21541314,-173.123632207,1.805582,0.07819165,false,1
1457486023639239296,17414137829279201,56908.769449047,-40.650242557,0.21541314,-173.395482845,0.6700934,0.07170225,false,1
1457486023639239296,17414137829279201,56908.769505295,-40.650454129,0.21541314,-173.815181839,0.71428514,0.06753663,false,1
1457486023639239296,17414137829279201,56908.769561544,-40.650665808,0.21541314,-173.976627601,0.649798,0.0614231,false,1
1457486023639239296,17414137829279201,56908.769617791,-40.650877606,0.21541314,-173.118979432,0.75569254,0.06264162,false,1
1457486023639239296,17414137829279201,56908.769674037,-40.651089532,0.21541314,-173.832602812,0.37656215,0.056891166,false,1
1457486023639239296,17414137829279201,56908.769730289,-40.651301637,0.21541314,-173.565778954,0.3588351,0.053905096,false,1
1457486023639239296,17414137829279201,56908.769786537,-40.651513895,0.21541314,-173.602381539,0.27850565,0.05562685,false,1
1457486023639239296,17418230126134041,56908.843341395,-40.937582414,0.21783812,-172.641786992,0.13444288,0.1344475,false,1
1457486023639239296,17418230126134041,56908.843399957,-40.937816416,0.21783812,-174.141817668,0.6275809,0.087129295,false,1
1457486023639239296,17418230126134041,56908.843456161,-40.938041042,0.21783812,-174.160224003,0.6751508,0.07727483,false,1
1457486023639239296,17418230126134041,56908.843512412,-40.938265870,0.21783812,-174.740678798,0.84425074,0.07050441,false,1
1457486023639239296,17418230126134041,56908.843568664,-40.938490682,0.21783812,-173.852037508,0.5501383,0.06535103,false,1
1457486023639239296,17418230126134041,56908.843624916,-40.938715442,0.21783812,-174.168097056,1.4504583,0.06586434,false,1
